"Abrangência";"Município";"Qt";"%";
"";"ALTINHO";"14.349";"0,010"
"";"AMARAJI";"17.719";"0,012"
"";"ANGELIM";"8.343";"0,006"
"";"ARAÇOIABA";"14.605";"0,010"
"";"ARARIPINA";"49.636";"0,035"
"";"ARCOVERDE";"41.502";"0,029"
"";"BARRA DE GUABIRABA";"10.036";"0,007"
"";"BARREIROS";"27.056";"0,019"
"";"BELÉM DE MARIA";"8.750";"0,006"
"";"BELÉM DE SÃO FRANCISCO";"14.940";"0,010"
"";"BELO JARDIM";"57.540";"0,040"
"";"BETÂNIA";"9.835";"0,007"
"";"BEZERROS";"46.419";"0,033"
"";"BODOCÓ";"25.121";"0,018"
"";"BOM CONSELHO";"33.830";"0,024"
"";"BOM JARDIM";"31.661";"0,022"
"";"BONITO";"30.468";"0,021"
"";"BREJÃO";"8.951";"0,006"
"";"BREJINHO";"6.800";"0,005"
"";"BREJO DA MADRE DE DEUS";"30.381";"0,021"
"";"BUENOS AIRES";"10.990";"0,008"
"";"BUÍQUE";"36.855";"0,026"
"";"CABO DE SANTO AGOSTINHO";"152.654";"0,107"
"";"CABROBÓ";"23.534";"0,016"
"";"CACHOEIRINHA";"13.765";"0,010"
"";"CAETÉS";"18.775";"0,013"
"";"CALÇADO";"7.896";"0,006"
"";"CALUMBI";"6.190";"0,004"
"";"CAMARAGIBE";"116.182";"0,081"
"";"CAMOCIM DE SÃO FÉLIX";"14.570";"0,010"
"";"CAMUTANGA";"6.377";"0,004"
"";"CANHOTINHO";"14.889";"0,010"
"";"CAPOEIRAS";"15.833";"0,011"
"";"CARNAÍBA";"12.951";"0,009"
"";"CARNAUBEIRA DA PENHA";"10.238";"0,007"
"";"CARPINA";"54.333";"0,038"
"";"CARUARU";"199.922";"0,140"
"";"CASINHAS";"12.441";"0,009"
"";"CATENDE";"22.673";"0,016"
"";"CEDRO";"9.379";"0,007"
"";"CHÃ DE ALEGRIA";"10.398";"0,007"
"";"CHÃ GRANDE";"16.959";"0,012"
"";"CONDADO";"19.099";"0,013"
"";"CORRENTES";"12.990";"0,009"
"";"CORTÊS";"10.888";"0,008"
"";"CUMARU";"15.142";"0,011"
"";"CUPIRA";"17.356";"0,012"
"";"CUSTÓDIA";"24.404";"0,017"
"";"DORMENTES";"14.724";"0,010"
"";"ESCADA";"42.286";"0,030"
"";"EXU";"28.844";"0,020"
"";"FEIRA NOVA";"16.162";"0,011"
"";"FERNANDO DE NORONHA";"2.182";"0,002"
"";"FERREIROS";"8.337";"0,006"
"";"FLORES";"16.237";"0,011"
"";"FLORESTA";"22.176";"0,016"
"";"FREI MIGUELINHO";"11.701";"0,008"
"";"GAMELEIRA";"16.905";"0,012"
"";"GARANHUNS";"79.669";"0,056"
"";"GLÓRIA DO GOITÁ";"22.802";"0,016"
"";"GOIANA";"51.820";"0,036"
"";"GRANITO";"5.940";"0,004"
"";"GRAVATÁ";"60.845";"0,043"
"";"IATI";"15.184";"0,011"
"";"IBIMIRIM";"18.801";"0,013"
"";"IBIRAJUBA";"5.805";"0,004"
"";"IGARASSU";"68.397";"0,048"
"";"IGUARACI";"9.594";"0,007"
"";"ILHA DE ITAMARACÁ";"15.391";"0,011"
"";"INAJÁ";"12.103";"0,008"
"";"INGAZEIRA";"3.757";"0,003"
"";"IPOJUCA";"57.225";"0,040"
"";"IPUBI";"21.038";"0,015"
"";"ITACURUBA";"4.260";"0,003"
"";"ITAÍBA";"15.720";"0,011"
"";"ITAMBÉ";"21.032";"0,015"
"";"ITAPETIM";"11.376";"0,008"
"";"ITAPISSUMA";"16.097";"0,011"
"";"ITAQUITINGA";"13.108";"0,009"
"";"JABOATÃO DOS GUARARAPES";"427.863";"0,300"
"";"JAQUEIRA";"9.166";"0,006"
"";"JATAÚBA";"13.418";"0,009"
"";"JATOBÁ";"11.036";"0,008"
"";"JOÃO ALFREDO";"22.736";"0,016"
"";"JOAQUIM NABUCO";"12.337";"0,009"
"";"JUCATI";"9.299";"0,007"
"";"JUPI";"10.998";"0,008"
"";"JUREMA";"9.686";"0,007"
"";"LAGOA DE ITAENGA";"17.240";"0,012"
"";"LAGOA DO CARRO";"13.098";"0,009"
"";"LAGOA DO OURO";"10.217";"0,007"
"";"LAGOA DOS GATOS";"12.254";"0,009"
"";"LAGOA GRANDE";"17.994";"0,013"
"";"LAJEDO";"27.372";"0,019"
"";"LIMOEIRO";"47.351";"0,033"
"";"MACAPARANA";"17.745";"0,012"
"";"MACHADOS";"10.110";"0,007"
"";"MANARI";"11.427";"0,008"
"";"MARAIAL";"9.980";"0,007"
"";"MIRANDIBA";"11.340";"0,008"
"";"MOREILÂNDIA";"8.231";"0,006"
"";"MORENO";"40.000";"0,028"
"";"NAZARÉ DA MATA";"26.162";"0,018"
"";"OLINDA";"311.778";"0,218"
"";"OROBÓ";"19.852";"0,014"
"";"OROCÓ";"11.150";"0,008"
"";"OURICURI";"45.185";"0,032"
"";"PALMARES";"36.503";"0,026"
"";"PALMEIRINA";"6.816";"0,005"
"";"PANELAS";"21.136";"0,015"
"";"PARANATAMA";"9.205";"0,006"
"";"PARNAMIRIM";"16.990";"0,012"
"";"PASSIRA";"25.657";"0,018"
"";"PAUDALHO";"38.443";"0,027"
"";"PAULISTA";"205.300";"0,144"
"";"PEDRA";"17.824";"0,012"
"";"PESQUEIRA";"48.297";"0,034"
"";"PETROLÂNDIA";"21.552";"0,015"
"";"PETROLINA";"189.060";"0,132"
"";"POÇÃO";"9.303";"0,007"
"";"POMBOS";"18.801";"0,013"
"";"PRIMAVERA";"10.251";"0,007"
"";"QUIPAPÁ";"17.610";"0,012"
"";"QUIXABA";"5.585";"0,004"
"";"RECIFE";"1.066.187";"0,747"
"";"RIACHO DAS ALMAS";"17.261";"0,012"
"";"RIBEIRÃO";"31.548";"0,022"
"";"RIO FORMOSO";"15.624";"0,011"
"";"SAIRÉ";"11.037";"0,008"
"";"SALGADINHO";"6.370";"0,004"
"";"SALGUEIRO";"35.540";"0,025"
"";"SALOÁ";"13.121";"0,009"
"";"SANHARÓ";"13.708";"0,010"
"";"SANTA CRUZ";"10.700";"0,007"
"";"SANTA CRUZ DA BAIXA VERDE";"9.515";"0,007"
"";"SANTA CRUZ DO CAPIBARIBE";"56.602";"0,040"
"";"SANTA FILOMENA";"10.595";"0,007"
"";"SANTA MARIA DA BOA VISTA";"27.683";"0,019"
"";"SANTA MARIA DO CAMBUCÁ";"10.345";"0,007"
"";"SANTA TEREZINHA";"8.256";"0,006"
"";"SÃO BENEDITO DO SUL";"8.172";"0,006"
"";"SÃO BENTO DO UNA";"34.855";"0,024"
"";"SÃO CAITANO";"26.132";"0,018"
"";"SÃO JOÃO";"17.166";"0,012"
"";"SÃO JOAQUIM DO MONTE";"14.596";"0,010"
"";"SÃO JOSÉ DA COROA GRANDE";"12.370";"0,009"
"";"SÃO JOSÉ DO BELMONTE";"25.848";"0,018"
"";"SÃO JOSÉ DO EGITO";"24.666";"0,017"
"";"SÃO LOURENÇO DA MATA";"75.773";"0,053"
"";"SÃO VICENTE FÉRRER";"12.107";"0,008"
"";"SERRA TALHADA";"50.392";"0,035"
"";"SERRITA";"14.752";"0,010"
"";"SERTÂNIA";"24.633";"0,017"
"";"SIRINHAÉM";"24.789";"0,017"
"";"SOLIDÃO";"5.272";"0,004"
"";"SURUBIM";"43.970";"0,031"
"";"TABIRA";"17.024";"0,012"
"";"TACAIMBÓ";"9.018";"0,006"
"";"TACARATU";"14.572";"0,010"
"";"TAMANDARÉ";"14.657";"0,010"
"";"TAQUARITINGA DO NORTE";"18.741";"0,013"
"";"TEREZINHA";"6.027";"0,004"
"";"TERRA NOVA";"7.609";"0,005"
"";"TIMBAÚBA";"38.653";"0,027"
"";"TORITAMA";"26.330";"0,018"
"";"TRACUNHAÉM";"10.417";"0,007"
"";"TRINDADE";"20.664";"0,014"
"";"TRIUNFO";"12.154";"0,009"
"";"TUPANATINGA";"16.567";"0,012"
"";"TUPARETAMA";"7.662";"0,005"
"";"VENTUROSA";"12.657";"0,009"
"";"VERDEJANTE";"7.649";"0,005"
"";"VERTENTE DO LÉRIO";"7.666";"0,005"
"";"VERTENTES";"14.803";"0,010"
"";"VICÊNCIA";"19.766";"0,014"
"";"VITÓRIA DE SANTO ANTÃO";"99.190";"0,069"
"";"XEXÉU";"11.588";"0,008"
"Subtotal";"";"6.356.307";""
"PI";"ACAUÃ";"5.369";"0,004"
"";"AGRICOLÂNDIA";"4.843";"0,003"
"";"ÁGUA BRANCA";"13.123";"0,009"
"";"ALAGOINHA DO PIAUÍ";"6.178";"0,004"
"";"ALEGRETE DO PIAUÍ";"4.391";"0,003"
"";"ALTO LONGÁ";"11.708";"0,008"
"";"ALTOS";"30.415";"0,021"
"";"ALVORADA DO GURGUÉIA";"3.975";"0,003"
"";"AMARANTE";"14.404";"0,010"
"";"ANGICAL DO PIAUÍ";"6.781";"0,005"
"";"ANÍSIO DE ABREU";"6.555";"0,005"
"";"ANTÔNIO ALMEIDA";"2.956";"0,002"
"";"AROAZES";"5.441";"0,004"
"";"AROEIRAS DO ITAIM";"3.124";"0,002"
"";"ARRAIAL";"4.093";"0,003"
"";"ASSUNÇÃO DO PIAUÍ";"6.242";"0,004"
"";"AVELINO LOPES";"8.505";"0,006"
"";"BAIXA GRANDE DO RIBEIRO";"7.649";"0,005"
"";"BARRA D'ALCÂNTARA";"3.207";"0,002"
"";"BARRAS";"33.693";"0,024"
"";"BARREIRAS DO PIAUÍ";"3.157";"0,002"
"";"BARRO DURO";"6.043";"0,004"
"";"BATALHA";"21.505";"0,015"
"";"BELA VISTA DO PIAUÍ";"2.942";"0,002"
"";"BELÉM DO PIAUÍ";"2.745";"0,002"
"";"BENEDITINOS";"8.772";"0,006"
"";"BERTOLÍNIA";"4.224";"0,003"
"";"BETÂNIA DO PIAUÍ";"5.148";"0,004"
"";"BOA HORA";"5.787";"0,004"
"";"BOCAINA";"5.238";"0,004"
"";"BOM JESUS";"15.113";"0,011"
"";"BOM PRINCÍPIO DO PIAUÍ";"5.481";"0,004"
"";"BONFIM DO PIAUÍ";"4.507";"0,003"
"";"BOQUEIRÃO DO PIAUÍ";"5.099";"0,004"
"";"BRASILEIRA";"7.007";"0,005"
"";"BREJO DO PIAUÍ";"3.672";"0,003"
"";"BURITI DOS LOPES";"15.376";"0,011"
"";"BURITI DOS MONTES";"5.996";"0,004"
"";"CABECEIRAS DO PIAUÍ";"8.592";"0,006"
"";"CAJAZEIRAS DO PIAUÍ";"2.867";"0,002"
"";"CAJUEIRO DA PRAIA";"5.430";"0,004"
"";"CALDEIRÃO GRANDE DO PIAUÍ";"4.495";"0,003"
"";"CAMPINAS DO PIAUÍ";"4.837";"0,003"
"";"CAMPO ALEGRE DO FIDALGO";"4.376";"0,003"
"";"CAMPO GRANDE DO PIAUÍ";"4.782";"0,003"
"";"CAMPO LARGO DO PIAUÍ";"4.557";"0,003"
"";"CAMPO MAIOR";"35.104";"0,025"
"";"CANAVIEIRA";"3.378";"0,002"
"";"CANTO DO BURITI";"15.620";"0,011"
"";"CAPITÃO DE CAMPOS";"9.175";"0,006"
"";"CAPITÃO GERVÁSIO OLIVEIRA";"3.338";"0,002"
"";"CARACOL";"7.813";"0,005"
"";"CARAÚBAS DO PIAUÍ";"4.845";"0,003"
"";"CARIDADE DO PIAUÍ";"4.505";"0,003"
"";"CASTELO DO PIAUÍ";"16.290";"0,011"
"";"CAXINGÓ";"4.720";"0,003"
"";"COCAL";"20.442";"0,014"
"";"COCAL DE TELHA";"4.504";"0,003"
"";"COCAL DOS ALVES";"4.996";"0,003"
"";"COIVARAS";"4.255";"0,003"
"";"COLÔNIA DO GURGUÉIA";"5.019";"0,004"
"";"COLÔNIA DO PIAUÍ";"6.137";"0,004"
"";"CONCEIÇÃO DO CANINDÉ";"4.426";"0,003"
"";"CORONEL JOSÉ DIAS";"4.665";"0,003"
"";"CORRENTE";"18.237";"0,013"
"";"CRISTALÂNDIA DO PIAUÍ";"5.389";"0,004"
"";"CRISTINO CASTRO";"7.418";"0,005"
"";"CURIMATÁ";"8.254";"0,006"
"";"CURRAIS";"4.790";"0,003"
"";"CURRAL NOVO DO PIAUÍ";"3.924";"0,003"
"";"CURRALINHOS";"4.182";"0,003"
"";"DEMERVAL LOBÃO";"10.365";"0,007"
"";"DIRCEU ARCOVERDE";"5.728";"0,004"
"";"DOM EXPEDITO LOPES";"6.250";"0,004"
"";"DOM INOCÊNCIO";"7.252";"0,005"
"";"DOMINGOS MOURÃO";"3.773";"0,003"
"";"ELESBÃO VELOSO";"12.804";"0,009"
"";"ELISEU MARTINS";"3.814";"0,003"
"";"ESPERANTINA";"28.883";"0,020"
"";"FARTURA DO PIAUÍ";"4.287";"0,003"
"";"FLORES DO PIAUÍ";"3.967";"0,003"
"";"FLORESTA DO PIAUÍ";"2.602";"0,002"
"";"FLORIANO";"39.417";"0,028"
"";"FRANCINÓPOLIS";"4.536";"0,003"
"";"FRANCISCO AYRES";"4.495";"0,003"
"";"FRANCISCO MACEDO";"2.423";"0,002"
"";"FRANCISCO SANTOS";"6.875";"0,005"
"";"FRONTEIRAS";"9.354";"0,007"
"";"GEMINIANO";"5.295";"0,004"
"";"GILBUÉS";"7.672";"0,005"
"";"GUADALUPE";"8.357";"0,006"
"";"GUARIBAS";"4.084";"0,003"
"";"HUGO NAPOLEÃO";"3.870";"0,003"
"";"ILHA GRANDE";"6.628";"0,005"
"";"INHUMA";"12.597";"0,009"
"";"IPIRANGA DO PIAUÍ";"7.400";"0,005"
"";"ISAÍAS COELHO";"6.184";"0,004"
"";"ITAINÓPOLIS";"9.145";"0,006"
"";"ITAUEIRA";"8.675";"0,006"
"";"JACOBINA DO PIAUÍ";"4.561";"0,003"
"";"JAICÓS";"12.676";"0,009"
"";"JARDIM DO MULATO";"3.891";"0,003"
"";"JATOBÁ DO PIAUÍ";"5.555";"0,004"
"";"JERUMENHA";"4.393";"0,003"
"";"JOÃO COSTA";"2.965";"0,002"
"";"JOAQUIM PIRES";"11.390";"0,008"
"";"JOCA MARQUES";"4.378";"0,003"
"";"JOSÉ DE FREITAS";"27.788";"0,019"
"";"JUAZEIRO DO PIAUÍ";"5.636";"0,004"
"";"JÚLIO BORGES";"4.464";"0,003"
"";"JUREMA";"4.173";"0,003"
"";"LAGOA ALEGRE";"7.196";"0,005"
"";"LAGOA DE SÃO FRANCISCO";"5.124";"0,004"
"";"LAGOA DO BARRO DO PIAUÍ";"3.895";"0,003"
"";"LAGOA DO PIAUÍ";"3.569";"0,002"
"";"LAGOA DO SÍTIO";"4.472";"0,003"
"";"LAGOINHA DO PIAUÍ";"2.578";"0,002"
"";"LANDRI SALES";"4.494";"0,003"
"";"LUIS CORREIA";"21.277";"0,015"
"";"LUZILÂNDIA";"19.182";"0,013"
"";"MADEIRO";"6.098";"0,004"
"";"MANOEL EMÍDIO";"4.445";"0,003"
"";"MARCOLÂNDIA";"6.420";"0,004"
"";"MARCOS PARENTE";"3.904";"0,003"
"";"MASSAPÊ DO PIAUÍ";"5.883";"0,004"
"";"MATIAS OLÍMPIO";"8.442";"0,006"
"";"MIGUEL ALVES";"24.310";"0,017"
"";"MIGUEL LEÃO";"1.328";"0,001"
"";"MILTON BRANDÃO";"5.796";"0,004"
"";"MONSENHOR GIL";"9.509";"0,007"
"";"MONSENHOR HIPÓLITO";"6.376";"0,004"
"";"MONTE ALEGRE DO PIAUÍ";"7.997";"0,006"
"";"MORRO CABEÇA NO TEMPO";"3.731";"0,003"
"";"MORRO DO CHAPÉU DO PIAUÍ";"5.790";"0,004"
"";"MURICI DOS PORTELAS";"5.959";"0,004"
"";"NAZARÉ DO PIAUÍ";"6.573";"0,005"
"";"NAZÁRIA";"8.782";"0,006"
"";"NOSSA SENHORA DE NAZARÉ";"4.781";"0,003"
"";"NOSSA SENHORA DOS REMÉDIOS";"7.159";"0,005"
"";"NOVA SANTA RITA";"3.656";"0,003"
"";"NOVO ORIENTE DO PIAUÍ";"5.699";"0,004"
"";"NOVO SANTO ANTÔNIO";"3.749";"0,003"
"";"OEIRAS";"24.436";"0,017"
"";"OLHO D'ÁGUA DO PIAUÍ";"2.310";"0,002"
"";"PADRE MARCOS";"5.930";"0,004"
"";"PAES LANDIM";"3.647";"0,003"
"";"PAJEÚ DO PIAUÍ";"3.049";"0,002"
"";"PALMEIRA DO PIAUÍ";"4.487";"0,003"
"";"PALMEIRAIS";"11.131";"0,008"
"";"PAQUETÁ";"3.679";"0,003"
"";"PARNAGUÁ";"6.910";"0,005"
"";"PARNAÍBA";"92.364";"0,065"
"";"PASSAGEM FRANCA DO PIAUÍ";"3.712";"0,003"
"";"PATOS DO PIAUÍ";"5.590";"0,004"
"";"PAU D'ARCO DO PIAUÍ";"4.115";"0,003"
"";"PAULISTANA";"15.263";"0,011"
"";"PAVUSSU";"3.742";"0,003"
"";"PEDRO II";"29.880";"0,021"
"";"PEDRO LAURENTINO";"2.596";"0,002"
"";"PICOS";"46.364";"0,032"
"";"PIMENTEIRAS";"9.323";"0,007"
"";"PIO IX";"13.872";"0,010"
"";"PIRACURUCA";"21.140";"0,015"
"";"PIRIPIRI";"44.408";"0,031"
"";"PORTO";"8.699";"0,006"
"";"PORTO ALEGRE DO PIAUÍ";"1.953";"0,001"
"";"PRATA DO PIAUÍ";"3.383";"0,002"
"";"QUEIMADA NOVA";"6.809";"0,005"
"";"REDENÇÃO DO GURGUÉIA";"6.233";"0,004"
"";"REGENERAÇÃO";"14.071";"0,010"
"";"RIACHO FRIO";"4.144";"0,003"
"";"RIBEIRA DO PIAUÍ";"3.555";"0,002"
"";"RIBEIRO GONÇALVES";"5.004";"0,004"
"";"RIO GRANDE DO PIAUÍ";"5.800";"0,004"
"";"SANTA CRUZ DO PIAUÍ";"5.264";"0,004"
"";"SANTA CRUZ DOS MILAGRES";"3.456";"0,002"
"";"SANTA FILOMENA";"4.602";"0,003"
"";"SANTA LUZ";"4.396";"0,003"
"";"SANTA ROSA DO PIAUÍ";"4.475";"0,003"
"";"SANTANA DO PIAUÍ";"3.784";"0,003"
"";"SANTO ANTÔNIO DE LISBOA";"5.042";"0,004"
"";"SANTO ANTÔNIO DOS MILAGRES";"1.774";"0,001"
"";"SANTO INÁCIO DO PIAUÍ";"3.267";"0,002"
"";"SÃO BRAZ DO PIAUÍ";"3.860";"0,003"
"";"SÃO FÉLIX DO PIAUÍ";"3.547";"0,002"
"";"SÃO FRANCISCO DE ASSIS DO PIAUÍ";"4.234";"0,003"
"";"SÃO FRANCISCO DO PIAUÍ";"5.647";"0,004"
"";"SÃO GONÇALO DO GURGUÉIA";"2.280";"0,002"
"";"SÃO GONÇALO DO PIAUÍ";"4.510";"0,003"
"";"SÃO JOÃO DA CANABRAVA";"4.542";"0,003"
"";"SÃO JOÃO DA FRONTEIRA";"4.822";"0,003"
"";"SÃO JOÃO DA SERRA";"6.366";"0,004"
"";"SÃO JOÃO DA VARJOTA";"3.947";"0,003"
"";"SÃO JOÃO DO ARRAIAL";"6.426";"0,004"
"";"SÃO JOÃO DO PIAUÍ";"13.723";"0,010"
"";"SÃO JOSÉ DO DIVINO";"4.765";"0,003"
"";"SÃO JOSÉ DO PEIXE";"3.188";"0,002"
"";"SÃO JOSÉ DO PIAUÍ";"5.746";"0,004"
"";"SÃO JULIÃO";"5.347";"0,004"
"";"SÃO LOURENÇO DO PIAUÍ";"4.365";"0,003"
"";"SÃO LUIS DO PIAUÍ";"2.430";"0,002"
"";"SÃO MIGUEL DA BAIXA GRANDE";"2.371";"0,002"
"";"SÃO MIGUEL DO FIDALGO";"2.542";"0,002"
"";"SÃO MIGUEL DO TAPUIO";"15.697";"0,011"
"";"SÃO PEDRO DO PIAUÍ";"10.781";"0,008"
"";"SÃO RAIMUNDO NONATO";"21.864";"0,015"
"";"SEBASTIÃO BARROS";"3.991";"0,003"
"";"SEBASTIÃO LEAL";"3.380";"0,002"
"";"SIGEFREDO PACHECO";"7.963";"0,006"
"";"SIMÕES";"11.313";"0,008"
"";"SIMPLÍCIO MENDES";"9.307";"0,007"
"";"SOCORRO DO PIAUÍ";"4.338";"0,003"
"";"SUSSUAPARA";"5.569";"0,004"
"";"TAMBORIL DO PIAUÍ";"2.755";"0,002"
"";"TANQUE DO PIAUÍ";"2.397";"0,002"
"";"TERESINA";"506.514";"0,355"
"";"UNIÃO";"33.702";"0,024"
"";"URUÇUÍ";"15.363";"0,011"
"";"VALENÇA DO PIAUÍ";"16.313";"0,011"
"";"VÁRZEA BRANCA";"4.037";"0,003"
"";"VÁRZEA GRANDE";"3.973";"0,003"
"";"VERA MENDES";"3.155";"0,002"
"";"VILA NOVA DO PIAUÍ";"2.664";"0,002"
"";"WALL FERRAZ";"3.699";"0,003"
"Subtotal";"";"2.345.694";""
"PR";"ABATIÁ";"5.847";"0,004"
"";"ADRIANÓPOLIS";"5.039";"0,004"
"";"AGUDOS DO SUL";"6.823";"0,005"
"";"ALMIRANTE TAMANDARÉ";"68.281";"0,048"
"";"ALTAMIRA DO PARANÁ";"4.110";"0,003"
"";"ALTO PARAÍSO";"2.784";"0,002"
"";"ALTO PARANÁ";"10.184";"0,007"
"";"ALTO PIQUIRI";"7.212";"0,005"
"";"ALTÔNIA";"14.816";"0,010"
"";"ALVORADA DO SUL";"6.855";"0,005"
"";"AMAPORÃ";"3.955";"0,003"
"";"AMPÉRE";"13.219";"0,009"
"";"ANAHY";"2.515";"0,002"
"";"ANDIRÁ";"17.503";"0,012"
"";"ÂNGULO";"2.572";"0,002"
"";"ANTONINA";"16.270";"0,011"
"";"ANTONIO OLINTO";"6.359";"0,004"
"";"APUCARANA";"94.167";"0,066"
"";"ARAPONGAS";"80.817";"0,057"
"";"ARAPOTI";"18.704";"0,013"
"";"ARAPUÃ";"3.171";"0,002"
"";"ARARUNA";"10.711";"0,007"
"";"ARAUCÁRIA";"96.418";"0,068"
"";"ARIRANHA DO IVAÍ";"2.317";"0,002"
"";"ASSAÍ";"13.162";"0,009"
"";"ASSIS CHATEAUBRIAND";"25.308";"0,018"
"";"ASTORGA";"20.486";"0,014"
"";"ATALAIA";"3.424";"0,002"
"";"BALSA NOVA";"9.963";"0,007"
"";"BANDEIRANTES";"25.741";"0,018"
"";"BARBOSA FERRAZ";"9.031";"0,006"
"";"BARRA DO JACARÉ";"2.513";"0,002"
"";"BARRACÃO";"7.277";"0,005"
"";"BELA VISTA DA CAROBA";"3.217";"0,002"
"";"BELA VISTA DO PARAÍSO";"12.592";"0,009"
"";"BITURUNA";"12.641";"0,009"
"";"BOA ESPERANÇA";"3.851";"0,003"
"";"BOA ESPERANÇA DO IGUAÇU";"2.432";"0,002"
"";"BOA VENTURA DE SÃO ROQUE";"4.918";"0,003"
"";"BOA VISTA DA APARECIDA";"6.677";"0,005"
"";"BOCAIÚVA DO SUL";"8.650";"0,006"
"";"BOM JESUS DO SUL";"3.520";"0,002"
"";"BOM SUCESSO";"5.012";"0,004"
"";"BOM SUCESSO DO SUL";"2.825";"0,002"
"";"BORRAZÓPOLIS";"6.879";"0,005"
"";"BRAGANEY";"4.594";"0,003"
"";"BRASILÂNDIA DO SUL";"2.882";"0,002"
"";"CAFEARA";"2.084";"0,001"
"";"CAFELÂNDIA";"11.030";"0,008"
"";"CAFEZAL DO SUL";"3.621";"0,003"
"";"CALIFÓRNIA";"6.722";"0,005"
"";"CAMBARÁ";"18.709";"0,013"
"";"CAMBÉ";"74.244";"0,052"
"";"CAMBIRA";"6.256";"0,004"
"";"CAMPINA DA LAGOA";"12.348";"0,009"
"";"CAMPINA DO SIMÃO";"3.405";"0,002"
"";"CAMPINA GRANDE DO SUL";"31.233";"0,022"
"";"CAMPO BONITO";"3.911";"0,003"
"";"CAMPO DO TENENTE";"5.542";"0,004"
"";"CAMPO LARGO";"77.286";"0,054"
"";"CAMPO MAGRO";"18.167";"0,013"
"";"CAMPO MOURÃO";"66.788";"0,047"
"";"CÂNDIDO DE ABREU";"12.287";"0,009"
"";"CANDÓI";"11.583";"0,008"
"";"CANTAGALO";"9.710";"0,007"
"";"CAPANEMA";"14.875";"0,010"
"";"CAPITÃO LEÔNIDAS MARQUES";"12.058";"0,008"
"";"CARAMBEÍ";"14.560";"0,010"
"";"CARLÓPOLIS";"11.217";"0,008"
"";"CASCAVEL";"208.330";"0,146"
"";"CASTRO";"51.601";"0,036"
"";"CATANDUVAS";"7.343";"0,005"
"";"CENTENÁRIO DO SUL";"8.896";"0,006"
"";"CERRO AZUL";"13.082";"0,009"
"";"CÉU AZUL";"8.772";"0,006"
"";"CHOPINZINHO";"16.022";"0,011"
"";"CIANORTE";"53.522";"0,037"
"";"CIDADE GAÚCHA";"9.218";"0,006"
"";"CLEVELÂNDIA";"13.607";"0,010"
"";"COLOMBO";"148.091";"0,104"
"";"COLORADO";"18.703";"0,013"
"";"CONGONHINHAS";"6.717";"0,005"
"";"CONSELHEIRO MAIRINCK";"3.029";"0,002"
"";"CONTENDA";"11.326";"0,008"
"";"CORBÉLIA";"13.456";"0,009"
"";"CORNÉLIO PROCÓPIO";"37.909";"0,027"
"";"CORONEL DOMINGOS SOARES";"5.246";"0,004"
"";"CORONEL VIVIDA";"16.799";"0,012"
"";"CORUMBATAÍ DO SUL";"3.477";"0,002"
"";"CRUZ MACHADO";"14.070";"0,010"
"";"CRUZEIRO DO IGUAÇU";"3.547";"0,002"
"";"CRUZEIRO DO OESTE";"15.755";"0,011"
"";"CRUZEIRO DO SUL";"4.019";"0,003"
"";"CRUZMALTINA";"2.910";"0,002"
"";"CURITIBA";"1.240.946";"0,869"
"";"CURIÚVA";"11.360";"0,008"
"";"DIAMANTE DO NORTE";"4.707";"0,003"
"";"DIAMANTE DO SUL";"2.996";"0,002"
"";"DIAMANTE D'OESTE";"3.782";"0,003"
"";"DOIS VIZINHOS";"28.664";"0,020"
"";"DOURADINA";"5.892";"0,004"
"";"DOUTOR CAMARGO";"4.789";"0,003"
"";"DOUTOR ULYSSES";"4.697";"0,003"
"";"ENÉAS MARQUES";"5.125";"0,004"
"";"ENGENHEIRO BELTRÃO";"11.050";"0,008"
"";"ENTRE RIOS DO OESTE";"3.237";"0,002"
"";"ESPERANÇA NOVA";"1.872";"0,001"
"";"ESPIGÃO ALTO DO IGUAÇU";"4.317";"0,003"
"";"FAROL";"2.833";"0,002"
"";"FAXINAL";"12.066";"0,008"
"";"FAZENDA RIO GRANDE";"64.862";"0,045"
"";"FÊNIX";"4.036";"0,003"
"";"FERNANDES PINHEIRO";"5.567";"0,004"
"";"FIGUEIRA";"6.844";"0,005"
"";"FLOR DA SERRA DO SUL";"4.333";"0,003"
"";"FLORAÍ";"4.420";"0,003"
"";"FLORESTA";"4.906";"0,003"
"";"FLORESTÓPOLIS";"9.751";"0,007"
"";"FLÓRIDA";"2.270";"0,002"
"";"FORMOSA DO OESTE";"6.255";"0,004"
"";"FOZ DO IGUAÇU";"190.197";"0,133"
"";"FOZ DO JORDÃO";"4.167";"0,003"
"";"FRANCISCO ALVES";"5.071";"0,004"
"";"FRANCISCO BELTRÃO";"60.093";"0,042"
"";"GENERAL CARNEIRO";"10.071";"0,007"
"";"GODOY MOREIRA";"2.875";"0,002"
"";"GOIOERÊ";"22.211";"0,016"
"";"GOIOXIM";"5.501";"0,004"
"";"GRANDES RIOS";"5.419";"0,004"
"";"GUAÍRA";"22.693";"0,016"
"";"GUAIRAÇÁ";"5.013";"0,004"
"";"GUAMIRANGA";"6.468";"0,005"
"";"GUAPIRAMA";"3.631";"0,003"
"";"GUAPOREMA";"1.924";"0,001"
"";"GUARACI";"4.141";"0,003"
"";"GUARANIAÇU";"11.643";"0,008"
"";"GUARAPUAVA";"122.434";"0,086"
"";"GUARAQUEÇABA";"7.026";"0,005"
"";"GUARATUBA";"26.000";"0,018"
